Target	Source	weight	Type
P30_ES000210_16970	368	0.22317307692307692	Undirected
ES016212_16971	191	0.5350625	Undirected
ES016212_16971	310	0.26006250000000003	Undirected
R01ES010615_16972	218	0.6269589552238806	Undirected
P01_ES009600_16973	56	0.16929487179487182	Undirected
P01_ES009600_16973	352	0.11288461538461537	Undirected
P01_ES009600_16973	358	0.23083333333333333	Undirected
ES015172-01_16974	204	0.11592987804878048	Undirected
ES015172-01_16974	227	0.1708079268292683	Undirected
ES015172-01_16974	235	0.3903201219512195	Undirected
P30ES06096_16975	95	0.10007812499999999	Undirected
P30ES06096_16975	105	0.20007812500000002	Undirected
P30ES06096_16975	108	0.143828125	Undirected
P30ES06096_16975	187	0.175078125	Undirected
P30ES06096_16975	370	0.218828125	Undirected
CA90833_16976	179	0.16403688524590163	Undirected
CA90833_16976	337	0.2378073770491803	Undirected
CA90833_16976	389	0.450922131147541	Undirected
CA096613_16977	54	0.2502403846153846	Undirected
CA096613_16977	180	0.1733173076923077	Undirected
CA096613_16977	324	0.28870192307692305	Undirected
K23_ES014923_16978	95	0.14083333333333334	Undirected
K23_ES014923_16978	175	0.40750000000000003	Undirected
K23_ES014923_16978	371	0.23712962962962966	Undirected
T32_ES007059-21_16979	23	0.26348684210526313	Undirected
T32_ES007059-21_16979	232	0.2108552631578947	Undirected
T32_ES007059-21_16979	343	0.23717105263157892	Undirected
U01_ES012800_16980	109	0.12852564102564104	Undirected
U01_ES012800_16980	147	0.46185897435897433	Undirected
CA132379_16981	367	0.6321	Undirected
Z01_ES050158-12_16982	69	0.2300287356321839	Undirected
Z01_ES050158-12_16982	79	0.26451149425287357	Undirected
Z01_ES050158-12_16982	287	0.14956896551724136	Undirected
Z01_ES050158-12_16982	352	0.1035919540229885	Undirected
1R01ES015211_16983	19	0.166765873015873	Undirected
1R01ES015211_16983	119	0.3096230158730159	Undirected
CA112660_16984	133	0.15546116504854368	Undirected
CA112660_16984	179	0.14575242718446602	Undirected
CA112660_16984	319	0.3302184466019418	Undirected
CA112660_16984	393	0.13604368932038835	Undirected
P30_ES07784_16985	46	0.13375	Undirected
P30_ES07784_16985	143	0.33375	Undirected
P30_ES07784_16985	204	0.13375	Undirected
P30_ES07784_16985	222	0.10041666666666667	Undirected
P01_ES000002_16986	149	0.2925	Undirected
P01_ES000002_16986	352	0.2617307692307692	Undirected
P01_ES000002_16986	371	0.12326923076923076	Undirected
P42_ES016465_16987	136	0.3627747252747253	Undirected
P42_ES016465_16987	292	0.11002747252747253	Undirected
P42_ES016465_16987	389	0.27486263736263733	Undirected
P30_ES005605_16988	48	0.20665760869565217	Undirected
P30_ES005605_16988	79	0.10883152173913042	Undirected
P30_ES005605_16988	130	0.11970108695652174	Undirected
P30_ES005605_16988	181	0.15230978260869565	Undirected
ES00260_16989	46	0.11217672413793103	Undirected
ES00260_16989	256	0.2932112068965517	Undirected
ES00260_16990	27	0.42515625	Undirected
ES00260_16990	195	0.27515625	Undirected
ES00260_16990	350	0.22515625	Undirected
CA55769_16991	86	0.12033227848101265	Undirected
CA55769_16991	108	0.10767405063291138	Undirected
CA55769_16991	354	0.5253955696202531	Undirected
R01_NS031964_16992	20	0.29573863636363634	Undirected
R01_NS031964_16992	79	0.18210227272727272	Undirected
R01_NS031964_16992	181	0.11392045454545455	Undirected
R01_NS031964_16992	258	0.11392045454545455	Undirected
CA-RO189085-01A_16993	1	0.16156832298136645	Undirected
CA-RO189085-01A_16993	76	0.17399068322981365	Undirected
CA-RO189085-01A_16993	211	0.13051242236024843	Undirected
CA-RO189085-01A_16993	322	0.10566770186335403	Undirected
CA-RO189085-01A_16993	356	0.2361024844720497	Undirected
P30_ES09089_16994	73	0.19395161290322582	Undirected
P30_ES09089_16994	244	0.1616935483870968	Undirected
P30_ES09089_16994	395	0.3229838709677419	Undirected
EB-002033_16995	32	0.4447222222222222	Undirected
EB-002033_16995	85	0.2447222222222222	Undirected
ES025045_16996	117	0.29113636363636364	Undirected
ES025045_16996	368	0.4184090909090909	Undirected
ES025045_16996	380	0.18204545454545454	Undirected
5P30ES07048_16997	59	0.14330357142857145	Undirected
5P30ES07048_16997	148	0.35758928571428567	Undirected
5P30ES07048_16997	247	0.28616071428571427	Undirected
ES012482_16998	71	0.4834715639810427	Undirected
ES012482_16998	254	0.10906398104265402	Undirected
ES011961_16999	149	0.19668803418803418	Undirected
ES011961_16999	294	0.46164529914529917	Undirected
ES011961_16999	352	0.2394230769230769	Undirected
ES007462_17000	63	0.19628164556962024	Undirected
ES007462_17000	133	0.3355221518987342	Undirected
ES007462_17000	320	0.1329905063291139	Undirected
ES007462_17000	365	0.183623417721519	Undirected
AI084138_17001	109	0.14345238095238097	Undirected
AI084138_17001	235	0.42916666666666664	Undirected
R01_ES012893_17002	101	0.2858928571428571	Undirected
R01_ES012893_17002	140	0.2716071428571428	Undirected
R01_ES012893_17002	326	0.1144642857142857	Undirected
R01_ES012893_17002	360	0.20017857142857143	Undirected
CA078434_17003	53	0.11893564356435643	Undirected
CA078434_17003	54	0.6040841584158416	Undirected
1R01GM083274-01_17004	137	0.23088942307692306	Undirected
1R01GM083274-01_17004	277	0.3558894230769231	Undirected
HL06350_17005	67	0.11464285714285714	Undirected
HL06350_17005	132	0.1717857142857143	Undirected
HL06350_17005	176	0.1717857142857143	Undirected
HL06350_17005	263	0.2289285714285714	Undirected
AG12951_17006	179	0.10442708333333334	Undirected
AG12951_17006	181	0.31276041666666665	Undirected
AG12951_17006	235	0.18776041666666665	Undirected
HP_01176-11-00_17007	90	0.1720703125	Undirected
HP_01176-11-00_17007	127	0.1876953125	Undirected
HP_01176-11-00_17007	287	0.3126953125	Undirected
R01_ES016893_17008	109	0.30590277777777775	Undirected
R01_ES016893_17008	277	0.27812499999999996	Undirected
R01_ES016893_17008	389	0.13923611111111112	Undirected
P01_ES009605_17009	7	0.125390625	Undirected
P01_ES009605_17009	59	0.531640625	Undirected
P01_ES009605_17009	337	0.156640625	Undirected
DK007734_17010	87	0.1487331081081081	Undirected
DK007734_17010	90	0.10143581081081081	Undirected
DK007734_17010	176	0.12170608108108108	Undirected
DK007734_17010	270	0.10819256756756757	Undirected
DK007734_17010	346	0.10819256756756757	Undirected
DK007734_17010	350	0.14197635135135134	Undirected
1RC1ES018091-01_17011	47	0.1225765306122449	Undirected
1RC1ES018091-01_17011	87	0.16339285714285715	Undirected
1RC1ES018091-01_17011	216	0.11237244897959182	Undirected
1RC1ES018091-01_17011	324	0.10216836734693877	Undirected
1RC1ES018091-01_17011	350	0.10216836734693877	Undirected
HL_088325_17012	186	0.10241477272727272	Undirected
HL_088325_17012	226	0.14786931818181817	Undirected
HL_088325_17012	272	0.10241477272727272	Undirected
HL_088325_17012	347	0.12514204545454544	Undirected
HL_088325_17012	358	0.22741477272727273	Undirected
P30_DK040561_17013	126	0.2501358695652174	Undirected
P30_DK040561_17013	153	0.10883152173913042	Undirected
P30_DK040561_17013	350	0.14144021739130433	Undirected
P30_DK040561_17013	352	0.14144021739130433	Undirected
P30_CA042014_17014	6	0.16910211267605632	Undirected
P30_CA042014_17014	92	0.10572183098591549	Undirected
P30_CA042014_17014	134	0.19727112676056338	Undirected
EY11850_17015	85	0.2672089041095891	Undirected
EY11850_17015	201	0.10282534246575342	Undirected
EY11850_17015	340	0.13707191780821917	Undirected
EY11850_17015	381	0.11652397260273972	Undirected
P30CA21765_17016	146	0.21862582781456955	Undirected
P30CA21765_17016	270	0.11266556291390728	Undirected
P30CA21765_17016	275	0.1722682119205298	Undirected
P30CA21765_17016	382	0.23849337748344374	Undirected
5_T32GM008602_17017	73	0.17805555555555555	Undirected
5_T32GM008602_17017	182	0.15583333333333332	Undirected
5_T32GM008602_17017	333	0.2447222222222222	Undirected
5_T32GM008602_17017	349	0.20027777777777775	Undirected
ES02710_17018	12	0.38373287671232875	Undirected
ES02710_17018	24	0.12345890410958903	Undirected
ES02710_17018	66	0.24674657534246575	Undirected
P30_ES010126_17019	109	0.14330357142857145	Undirected
P30_ES010126_17019	187	0.5004464285714285	Undirected
AG13966_17020	241	0.21752717391304346	Undirected
AG13966_17020	287	0.15230978260869565	Undirected
AG13966_17020	382	0.14144021739130433	Undirected
ES-015818_17021	25	0.1432142857142857	Undirected
ES-015818_17021	296	0.45749999999999996	Undirected
R01_ES015100_17022	275	0.35524193548387095	Undirected
R01_ES015100_17022	377	0.2907258064516129	Undirected
5P20RR017699_17023	52	0.10389150943396226	Undirected
5P20RR017699_17023	266	0.23596698113207545	Undirected
5P20RR017699_17023	302	0.2642688679245283	Undirected
5P20RR017699_17023	342	0.18879716981132075	Undirected
HHSN266200500032C_17024	53	0.11124999999999999	Undirected
HHSN266200500032C_17024	157	0.2223611111111111	Undirected
HHSN266200500032C_17024	248	0.18902777777777777	Undirected
HHSN266200500032C_17024	333	0.10013888888888887	Undirected
HHSN266200500032C_17024	347	0.11124999999999999	Undirected
HHSN266200500032C_17024	391	0.1445833333333333	Undirected
ES00002_17025	272	0.8092045454545455	Undirected
ES06052_17026	181	0.14188432835820894	Undirected
ES06052_17026	239	0.42546641791044776	Undirected
ES06052_17026	366	0.14188432835820894	Undirected
CA112557_17027	93	0.10322164948453608	Undirected
CA112557_17027	339	0.2887886597938144	Undirected
CA112557_17027	352	0.123840206185567	Undirected
1R15_ES016425_17028	52	0.26543367346938773	Undirected
1R15_ES016425_17028	62	0.13278061224489796	Undirected
1R15_ES016425_17028	235	0.15318877551020407	Undirected
1R15_ES016425_17028	301	0.18380102040816326	Undirected
K07_CA102327_17029	71	0.24469424460431657	Undirected
K07_CA102327_17029	85	0.36699640287769786	Undirected
R01_GM083873_17030	66	0.2161	Undirected
R01_GM083873_17030	363	0.36010000000000003	Undirected
R01_GM083873_17030	394	0.11209999999999999	Undirected
Z01ES70065_17031	106	0.17315705128205128	Undirected
Z01ES70065_17031	173	0.22443910256410257	Undirected
Z01ES70065_17031	208	0.2500801282051282	Undirected
R01_AR054342-04_17032	173	0.12514204545454544	Undirected
R01_AR054342-04_17032	178	0.22741477272727273	Undirected
R01_AR054342-04_17032	331	0.15923295454545452	Undirected
R01_AR054342-04_17032	366	0.11377840909090908	Undirected
R01_AR054342-04_17032	382	0.11377840909090908	Undirected
HL-080686_17033	262	0.2084375	Undirected
HL-080686_17033	272	0.4001041666666667	Undirected
HL-080686_17033	305	0.10010416666666666	Undirected
HL-080686_17033	392	0.24177083333333332	Undirected
P01_ES011269_17034	46	0.15067204301075268	Undirected
P01_ES011269_17034	62	0.22594086021505375	Undirected
P01_ES011269_17034	264	0.13991935483870968	Undirected
P01_ES011269_17034	270	0.10766129032258064	Undirected
P01_ES011269_17034	399	0.19368279569892471	Undirected
ES021164_17035	102	0.15592532467532466	Undirected
ES021164_17035	397	0.2273538961038961	Undirected
CA16672_17036	156	0.7098118279569893	Undirected
R01_ES009132_17037	148	0.2014261744966443	Undirected
R01_ES009132_17037	157	0.2953859060402685	Undirected
R01_ES009132_17037	275	0.16786912751677852	Undirected
R01_ES009132_17037	276	0.1410234899328859	Undirected
ES016782_17038	387	0.5654891304347825	Undirected
ES016782_17038	395	0.3263586956521739	Undirected
R01_HL085646_17039	82	0.21793478260869567	Undirected
R01_HL085646_17039	354	0.3918478260869565	Undirected
K01_ES019877_17040	46	0.2501488095238095	Undirected
K01_ES019877_17040	220	0.2144345238095238	Undirected
K01_ES019877_17040	291	0.13110119047619045	Undirected
K01_ES019877_17040	357	0.2739583333333333	Undirected
P30_ES005022_17041	15	0.10190677966101695	Undirected
P30_ES005022_17041	195	0.15275423728813559	Undirected
P30_ES005022_17041	354	0.1358050847457627	Undirected
P30_ES005022_17041	379	0.20360169491525423	Undirected
P30_ES005022_17041	395	0.10190677966101695	Undirected
P30_ES000210_17042	32	0.13375	Undirected
P30_ES000210_17042	157	0.43374999999999997	Undirected
P30_ES000210_17042	342	0.16708333333333333	Undirected
R41_CA126155_17043	36	0.1035919540229885	Undirected
R41_CA126155_17043	39	0.1610632183908046	Undirected
R41_CA126155_17043	200	0.11508620689655172	Undirected
R41_CA126155_17043	347	0.1035919540229885	Undirected
R41_CA126155_17043	365	0.18405172413793103	Undirected
R41_CA126155_17043	369	0.13807471264367815	Undirected
Z01_ES071006-10_17044	70	0.12708333333333333	Undirected
Z01_ES071006-10_17044	260	0.2858134920634921	Undirected
Z01_ES071006-10_17044	333	0.23819444444444443	Undirected
K08-ES-017283_17045	232	0.38765625	Undirected
K08-ES-017283_17045	308	0.17515624999999999	Undirected
K08-ES-017283_17045	342	0.13765624999999998	Undirected
ES015687_17046	146	0.312890625	Undirected
ES015687_17046	183	0.219140625	Undirected
ES015687_17046	395	0.219140625	Undirected
ES015687_17047	88	0.3964622641509434	Undirected
ES015687_17047	237	0.1134433962264151	Undirected
ES015687_17047	270	0.18891509433962264	Undirected
ES015687_17047	347	0.1134433962264151	Undirected
K07-CA106730_17048	187	0.20482283464566928	Undirected
K07-CA106730_17048	198	0.12608267716535432	Undirected
K07-CA106730_17048	263	0.13395669291338583	Undirected
K07-CA106730_17048	276	0.2678149606299213	Undirected
K07-CA106730_17048	387	0.18907480314960629	Undirected
P30_ES010126_17049	59	0.12552083333333333	Undirected
P30_ES010126_17049	220	0.16718750000000002	Undirected
P30_ES010126_17049	292	0.16718750000000002	Undirected
P30_ES010126_17049	395	0.3338541666666666	Undirected
AG000688-07_17050	132	0.33375	Undirected
AG000688-07_17050	140	0.10041666666666667	Undirected
AG000688-07_17050	241	0.13375	Undirected
AG000688-07_17050	382	0.10041666666666667	Undirected
1U01_NS_047537-01_17051	161	0.25826612903225804	Undirected
1U01_NS_047537-01_17051	235	0.37116935483870966	Undirected
1U01_NS_047537-01_17051	296	0.24213709677419354	Undirected
1_R01_MH084022-01A1_17052	266	0.12025000000000001	Undirected
1_R01_MH084022-01A1_17052	342	0.46025	Undirected
1_R01_MH084022-01A1_17052	354	0.16024999999999998	Undirected
ES04889_17053	52	0.3450625	Undirected
ES04889_17053	93	0.1200625	Undirected
ES04889_17053	204	0.1350625	Undirected
ES04889_17053	266	0.1750625	Undirected
ES04889_17053	342	0.1000625	Undirected
ES_05454_17054	123	0.2590401785714286	Undirected
ES_05454_17054	211	0.23225446428571428	Undirected
ES_05454_17054	269	0.10725446428571428	Undirected
ES012236_17055	87	0.10180084745762712	Undirected
ES012236_17055	134	0.11027542372881355	Undirected
ES012236_17055	152	0.3051906779661017	Undirected
ES012236_17055	336	0.12722457627118644	Undirected
P42_ES04911-12_17056	2	0.10126404494382021	Undirected
P42_ES04911-12_17056	269	0.17991573033707864	Undirected
P42_ES04911-12_17056	352	0.3035112359550562	Undirected
P42_ES04911-12_17056	392	0.1574438202247191	Undirected
ES012408_17057	49	0.5726814516129033	Undirected
ES012408_17057	134	0.18558467741935483	Undirected
P01_ES010594_17058	230	0.19875827814569536	Undirected
P01_ES010594_17058	336	0.1855132450331126	Undirected
P01_ES010594_17058	354	0.13915562913907284	Undirected
CA-06-503_17059	34	0.5605	Undirected
F32_CA119776_17060	127	0.10267094017094017	Undirected
F32_CA119776_17060	134	0.11976495726495726	Undirected
F32_CA119776_17060	231	0.11976495726495726	Undirected
F32_CA119776_17060	397	0.22232905982905982	Undirected
P01-CA134294_17061	120	0.24016666666666667	Undirected
P01-CA134294_17061	220	0.16016666666666665	Undirected
P01-CA134294_17061	223	0.16016666666666665	Undirected
P01-CA134294_17061	231	0.18683333333333332	Undirected
P30_ES01247_17062	315	0.16819690265486728	Undirected
P30_ES01247_17062	365	0.6681969026548672	Undirected
R01_ES012692_17063	20	0.3925632911392405	Undirected
R01_ES012692_17063	62	0.10142405063291138	Undirected
R01_ES012692_17063	342	0.2786392405063291	Undirected
K99_ES016806_17064	241	0.1227760736196319	Undirected
K99_ES016806_17064	324	0.10437116564417177	Undirected
P42_ES007373-07_17065	60	0.5001453488372093	Undirected
P42_ES007373-07_17065	228	0.22107558139534883	Undirected
P30_ES000210_17066	26	0.368640350877193	Undirected
P30_ES000210_17066	134	0.28092105263157896	Undirected
P30_ES000210_17066	276	0.10548245614035089	Undirected
P30_ES000210_17066	397	0.14057017543859648	Undirected
P42_ES004699_17067	73	0.27572115384615387	Undirected
P42_ES004699_17067	135	0.1346955128205128	Undirected
P42_ES004699_17067	204	0.10264423076923077	Undirected
P42_ES004699_17067	369	0.1795673076923077	Undirected
P30_ES000210_17068	92	0.1133254716981132	Undirected
P30_ES000210_17068	253	0.12275943396226414	Undirected
P30_ES000210_17068	364	0.1133254716981132	Undirected
P30_ES000210_17068	392	0.10389150943396226	Undirected
P30_ES000210_17068	399	0.2265330188679245	Undirected
R01_ES016099_17069	17	0.27568897637795275	Undirected
R01_ES016099_17069	61	0.13395669291338583	Undirected
F31_ES05942-04_17070	65	0.14403409090909092	Undirected
F31_ES05942-04_17070	115	0.13645833333333332	Undirected
K01_ES015877_17071	121	0.18453947368421053	Undirected
K01_ES015877_17071	173	0.28980263157894737	Undirected
K01_ES015877_17071	243	0.1055921052631579	Undirected
K01_ES015877_17071	333	0.1055921052631579	Undirected
1_P01_AG-17242_17072	235	0.21981707317073168	Undirected
1_P01_AG-17242_17072	264	0.21981707317073168	Undirected
1_P01_AG-17242_17072	290	0.19542682926829266	Undirected
P30_ES005022_17073	185	0.22929687499999998	Undirected
P30_ES005022_17073	274	0.354296875	Undirected
R03_ES018888_17074	54	0.2159313725490196	Undirected
R03_ES018888_17074	357	0.3924019607843137	Undirected
U01_ES015673_17075	60	0.8334558823529412	Undirected
P42_ES004911_17076	162	0.570462962962963	Undirected
P42_ES004911_17076	336	0.11861111111111111	Undirected
AG025327_17077	88	0.28288043478260866	Undirected
AG025327_17077	90	0.15244565217391304	Undirected
AG025327_17077	177	0.3263586956521739	Undirected
P30_ES014443_17078	146	0.12596153846153846	Undirected
P30_ES014443_17078	157	0.37770979020979023	Undirected
P30_ES014443_17078	194	0.26582167832167836	Undirected
K08_ES015522_17079	243	0.25972222222222224	Undirected
K08_ES015522_17079	263	0.33379629629629626	Undirected
1_R21_ES019102_17080	181	0.10216836734693877	Undirected
1_R21_ES019102_17080	340	0.20420918367346938	Undirected
1_R21_ES019102_17080	347	0.15318877551020407	Undirected
1_R21_ES019102_17080	391	0.30624999999999997	Undirected
1_R21_ES019102_17080	397	0.13278061224489796	Undirected
1K07AG023113-01A1_17081	18	0.4211842105263158	Undirected
1K07AG023113-01A1_17081	52	0.10539473684210525	Undirected
1K07AG023113-01A1_17081	92	0.3264473684210526	Undirected
P30_ES010126_17082	126	0.12305327868852459	Undirected
P30_ES010126_17082	138	0.21321721311475408	Undirected
P30_ES010126_17082	151	0.3771516393442623	Undirected
1_U01_NS_047537-01_17083	36	0.3611979166666667	Undirected
1_U01_NS_047537-01_17083	273	0.21536458333333333	Undirected
1_U01_NS_047537-01_17083	392	0.25703125000000004	Undirected
2P40RR018603_17084	316	0.44238782051282055	Undirected
2P40RR018603_17084	382	0.1282852564102564	Undirected
ZO1-ES-100475-M-0001_17085	72	0.14683333333333332	Undirected
ZO1-ES-100475-M-0001_17085	90	0.2535	Undirected
ZO1-ES-100475-M-0001_17085	273	0.14683333333333332	Undirected
ZO1-ES-100475-M-0001_17085	309	0.2135	Undirected
RES-339-25-009_17086	20	0.37512019230769234	Undirected
RES-339-25-009_17086	79	0.16358173076923077	Undirected
RES-339-25-009_17086	181	0.17319711538461538	Undirected
R01_EB006201_17087	7	0.13003246753246753	Undirected
R01_EB006201_17087	59	0.10405844155844154	Undirected
R01_EB006201_17087	118	0.23392857142857143	Undirected
R01_EB006201_17087	192	0.11704545454545454	Undirected
R01_EB006201_17087	343	0.19496753246753246	Undirected
P01_AG024387_17088	174	0.22693298969072165	Undirected
P01_AG024387_17088	211	0.17538659793814432	Undirected
P01_AG024387_17088	237	0.123840206185567	Undirected
P01_AG024387_17088	317	0.17538659793814432	Undirected
P01_AG024387_17088	352	0.10322164948453608	Undirected
ES_00694_17089	46	0.1451086956521739	Undirected
ES_00694_17089	53	0.1740942028985507	Undirected
ES_00694_17089	198	0.4929347826086957	Undirected
ES007091_17090	58	0.12433431952662721	Undirected
ES007091_17090	86	0.5148668639053254	Undirected
ES007091_17090	142	0.13616863905325444	Undirected
ES015510-01_17091	247	0.49552752293577984	Undirected
ES015510-01_17091	306	0.11020642201834861	Undirected
ES015510-01_17091	389	0.20194954128440365	Undirected
KL2_RR025746-04_17092	59	0.42482876712328765	Undirected
KL2_RR025746-04_17092	275	0.10976027397260273	Undirected
P30_ES006096_17093	40	0.3334429824561404	Undirected
P30_ES006096_17093	301	0.1667763157894737	Undirected
P30_ES006096_17093	303	0.2632675438596491	Undirected
5K12HD050113-04_17094	70	0.14025	Undirected
5K12HD050113-04_17094	283	0.28025	Undirected
5K12HD050113-04_17094	392	0.32025	Undirected
AG025798_17095	264	0.2535	Undirected
AG025798_17095	312	0.2668333333333333	Undirected
AG025798_17095	352	0.10683333333333332	Undirected
R01_AG016256_17096	56	0.14556818181818182	Undirected
R01_AG016256_17096	113	0.23647727272727273	Undirected
R01_AG016256_17096	224	0.10011363636363636	Undirected
R01_AG016256_17096	268	0.12738636363636363	Undirected
R01_AG016256_17096	342	0.3001136363636364	Undirected
ES003619_17097	60	0.11656976744186047	Undirected
ES003619_17097	87	0.2328488372093023	Undirected
ES003619_17097	173	0.18633720930232556	Undirected
ES003619_17097	265	0.20959302325581394	Undirected
K99_GM084460_17098	276	0.16507731958762886	Undirected
K99_GM084460_17098	292	0.3197164948453608	Undirected
P42_ES013660_17099	60	0.30183189655172415	Undirected
P42_ES013660_17099	207	0.3276939655172414	Undirected
P42_ES013660_17099	225	0.11217672413793103	Undirected
AI066075_17100	248	0.3171747967479675	Undirected
AI066075_17100	391	0.2521341463414634	Undirected
P30_CA014599_17101	160	0.38279320987654325	Undirected
P30_CA014599_17101	187	0.21612654320987656	Undirected
P30CA015704_17102	6	0.3507305194805195	Undirected
P30CA015704_17102	392	0.1234577922077922	Undirected
P42_ES010349_17103	53	0.3592429577464789	Undirected
P42_ES010349_17103	309	0.10572183098591549	Undirected
P42_ES010349_17103	345	0.28177816901408453	Undirected
P30_CA016672_17104	4	0.15638020833333333	Undirected
P30_CA016672_17104	28	0.13554687499999998	Undirected
P30_CA016672_17104	126	0.2501302083333333	Undirected
P30_CA016672_17104	214	0.19804687499999998	Undirected
N01-CN43308_17105	164	0.2731060606060606	Undirected
N01-CN43308_17105	311	0.24280303030303027	Undirected
N01-CN43308_17105	383	0.1215909090909091	Undirected
P42_ES004699_17106	110	0.7606514084507042	Undirected
30ES005022_17107	44	0.2710483870967742	Undirected
30ES005022_17107	140	0.42588709677419356	Undirected
30ES005022_17107	188	0.10330645161290322	Undirected
P30_ES010126_17108	5	0.10094537815126049	Undirected
P30_ES010126_17108	155	0.34464285714285714	Undirected
P30_ES010126_17108	389	0.11775210084033613	Undirected
P01_CA092584_17109	16	0.15843749999999998	Undirected
P01_CA092584_17109	102	0.1334375	Undirected
P01_CA092584_17109	182	0.2334375	Undirected
P01_CA092584_17109	202	0.10843749999999999	Undirected
P01_CA092584_17109	269	0.10843749999999999	Undirected
1P01NS059806_17110	292	0.3363146551724138	Undirected
1P01NS059806_17110	333	0.18114224137931034	Undirected
1P01NS059806_17110	380	0.12079741379310344	Undirected
AG028977_17111	64	0.28039772727272727	Undirected
AG028977_17111	71	0.13645833333333332	Undirected
AG028977_17111	85	0.29554924242424246	Undirected
AG028977_17111	254	0.10615530303030303	Undirected
ES12243_17112	222	0.13547297297297298	Undirected
ES12243_17112	257	0.18952702702702703	Undirected
ES12243_17112	275	0.13547297297297298	Undirected
ES12243_17112	280	0.1625	Undirected
ES11013_17113	3	0.5656034482758621	Undirected
ES11013_17113	281	0.10353448275862069	Undirected
NR009543_17114	296	0.17103658536585367	Undirected
NR009543_17114	328	0.14664634146341463	Undirected
NR009543_17114	366	0.3173780487804878	Undirected
AG_029672-01_17115	54	0.6217342342342342	Undirected
AG_029672-01_17115	198	0.11722972972972973	Undirected
ES11008_17116	247	0.19735915492957745	Undirected
ES11008_17116	249	0.2959507042253521	Undirected
ES11008_17116	280	0.18327464788732392	Undirected
U01_ES012801_17117	35	0.10041666666666667	Undirected
U01_ES012801_17117	296	0.23375	Undirected
U01_ES012801_17117	345	0.23375	Undirected
U01_ES012801_17117	366	0.10041666666666667	Undirected
P42_ES007381_17118	149	0.18429276315789472	Undirected
P42_ES007381_17118	212	0.13824013157894735	Undirected
DE085592_17119	24	0.17816780821917808	Undirected
DE085592_17119	66	0.18501712328767123	Undirected
DE085592_17119	259	0.14392123287671232	Undirected
DE085592_17119	390	0.15077054794520547	Undirected
ZIA_ES044003-35_17120	134	0.33363095238095236	Undirected
ZIA_ES044003-35_17120	199	0.1431547619047619	Undirected
ZIA_ES044003-35_17120	211	0.23839285714285713	Undirected
ZIA_ES044003-35_17120	347	0.1431547619047619	Undirected
P30_ES006096-06A19007_17121	347	0.5677364864864866	Undirected
P30_ES006096-06A19007_17121	399	0.10827702702702702	Undirected
AI077439_17122	46	0.21197033898305084	Undirected
AI077439_17122	59	0.1356991525423729	Undirected
AI077439_17122	275	0.28824152542372883	Undirected
AI077439_17122	347	0.1865466101694915	Undirected
ES11170_17123	54	0.10844594594594595	Undirected
ES11170_17123	206	0.10844594594594595	Undirected
ES11170_17123	302	0.5679054054054054	Undirected
CA16672_17124	146	0.25044642857142857	Undirected
CA16672_17124	245	0.5004464285714285	Undirected
R01_ES012458_17125	48	0.20885416666666667	Undirected
R01_ES012458_17125	94	0.12552083333333333	Undirected
K08_GM093135_17126	157	0.21662371134020617	Undirected
K08_GM093135_17126	185	0.19600515463917526	Undirected
K08_GM093135_17126	347	0.1856958762886598	Undirected
P30_ES010126_17127	59	0.28601190476190474	Undirected
P30_ES010126_17127	76	0.4764880952380952	Undirected
ES013566_17128	134	0.29257075471698113	Undirected
ES013566_17128	264	0.21709905660377357	Undirected
ES013566_17128	392	0.1321933962264151	Undirected
R01_ES015449_17129	126	0.1318798449612403	Undirected
R01_ES015449_17129	138	0.15513565891472866	Undirected
R01_ES015449_17129	325	0.2791666666666667	Undirected
R01_ES015449_17129	336	0.26366279069767445	Undirected
K07_CA102327_17130	177	0.32245065789473687	Undirected
K07_CA102327_17130	212	0.18429276315789472	Undirected
K07_CA102327_17130	336	0.15797697368421051	Undirected
ES015242_17131	82	0.7625	Undirected
R01_ES010026_17132	284	0.5394230769230769	Undirected
AR47663_17133	310	0.49200819672131146	Undirected
AR47663_17133	368	0.16413934426229507	Undirected
K01-ES01265_17134	151	0.28916015625	Undirected
K01-ES01265_17134	215	0.21884765625	Undirected
K01-ES01265_17134	301	0.14072265625	Undirected
K01-ES01265_17134	329	0.12509765625	Undirected
GM17151_17135	53	0.2230095541401274	Undirected
GM17151_17135	105	0.3249203821656051	Undirected
P01_ES011269_17136	33	0.3787162162162162	Undirected
P01_ES011269_17136	347	0.32466216216216215	Undirected
T32_ES007046_17137	90	0.16446917808219177	Undirected
T32_ES007046_17137	107	0.17131849315068493	Undirected
T32_ES007046_17137	173	0.16446917808219177	Undirected
T32_ES007046_17137	176	0.23981164383561646	Undirected
R01_ES009915-03_17138	180	0.32049999999999995	Undirected
R01_ES009915-03_17138	268	0.2005	Undirected
R01_ES009915-03_17138	299	0.1605	Undirected
ES00002_17139	71	0.23619791666666667	Undirected
ES00002_17139	90	0.12508680555555554	Undirected
ES00002_17139	177	0.17369791666666667	Undirected
ES00002_17139	214	0.13897569444444444	Undirected
01AG032984_17140	268	0.4213815789473684	Undirected
01AG032984_17140	357	0.3424342105263158	Undirected
Z99_ES999999_17141	140	0.12582335329341318	Undirected
Z99_ES999999_17141	211	0.11384730538922155	Undirected
Z99_ES999999_17141	212	0.21564371257485032	Undirected
Z99_ES999999_17141	359	0.13779940119760478	Undirected
